scene,frame,frame_idx,original_path,cleaned_path,ego_x,ego_y,ego_z,ego_yaw,num_points_original,num_points_cleaned,points_removed_pct,ground_z_min,ground_z_max,ground_z_mean,hag_min,hag_max,hag_mean,x_min,x_max,y_min,y_max,z_min,z_max,threshold_m,tile_size_m,Antenna_original,Antenna_cleaned,Cable_original,Cable_cleaned,Electric Pole_original,Electric Pole_cleaned,Wind Turbine_original,Wind Turbine_cleaned,noise_original,noise_cleaned
scene_2,frame_026,26,/content/hackathon/processed/scene_2/frame_026.npz,/content/hackathon/cleaned/scene_2/frame_026.npz,-34373.015625,-134118.390625,18291.744140625,-86.40531158447266,332759,170569,48.74,-46.10530090332031,44.031951904296875,-9.37465843471549,2.00006103515625,55.00869083404541,7.099458304022276,17.292394638061523,292.1100769042969,-108.82877349853516,177.22042846679688,-39.166587829589844,51.4130859375,2.0,5.0,3,0,0,0,0,0,5466,4806,327290,165763
scene_2,frame_027,27,/content/hackathon/processed/scene_2/frame_027.npz,/content/hackathon/cleaned/scene_2/frame_027.npz,-33826.8125,-106675.8046875,13678.1474609375,178.9390411376953,250960,110005,56.17,-54.85578918457031,13.416337966918945,-24.360750227558132,2.000011444091797,18.785494565963745,6.400572711675171,26.95719337463379,278.1741027832031,-179.5717010498047,195.5669708251953,-48.96009063720703,29.203964233398438,2.0,5.0,238,214,0,0,0,0,0,0,250722,109791
scene_2,frame_028,28,/content/hackathon/processed/scene_2/frame_028.npz,/content/hackathon/cleaned/scene_2/frame_028.npz,-31074.10546875,-120246.71875,16130.580078125,76.90171813964844,210724,100737,52.19,-80.4826889038086,15.31081485748291,-42.228991518612624,2.000030517578125,126.26934814453125,9.094438864751853,16.028507232666016,295.7010192871094,-198.03114318847656,200.3423614501953,-76.53273010253906,85.82682037353516,2.0,5.0,162,143,0,0,0,0,2684,2623,207878,97971
scene_2,frame_029,29,/content/hackathon/processed/scene_2/frame_029.npz,/content/hackathon/cleaned/scene_2/frame_029.npz,-30883.154296875,-107803.1640625,11641.462890625,61.003700256347656,332082,185990,43.99,-32.99061965942383,70.41927337646484,-14.819356008214605,2.000051498413086,57.609522342681885,8.597601003448291,34.92414474487305,296.1865234375,-161.86302185058594,143.08914184570312,-30.2934627532959,72.54206848144531,2.0,5.0,459,397,103,32,0,0,4091,4008,327429,181553
scene_2,frame_030,30,/content/hackathon/processed/scene_2/frame_030.npz,/content/hackathon/cleaned/scene_2/frame_030.npz,-30877.14453125,-98363.765625,11512.6806640625,-12.464056015014648,362057,197591,45.43,-31.81117057800293,79.52155303955078,-5.416908485753816,2.0000100135803223,19.26524066925049,6.323387933747474,8.675537109375,275.3343505859375,-168.51223754882812,201.57847595214844,-21.091571807861328,79.55170440673828,2.0,5.0,0,0,23,6,0,0,4368,3876,357666,193709
scene_2,frame_031,31,/content/hackathon/processed/scene_2/frame_031.npz,/content/hackathon/cleaned/scene_2/frame_031.npz,-29651.40625,36882.94140625,10000.0,106.81462097167969,274743,99288,63.86,-55.71235656738281,64.71802520751953,-20.534759743267443,2.000091552734375,60.0976619720459,7.65524313588798,-194.7393798828125,294.4084167480469,-201.92428588867188,254.83155822753906,-44.2014045715332,67.83551788330078,2.0,5.0,35,14,535,426,4229,3826,0,0,269944,95022
scene_2,frame_032,32,/content/hackathon/processed/scene_2/frame_032.npz,/content/hackathon/cleaned/scene_2/frame_032.npz,-29322.673828125,-30694.5703125,10000.0,83.12842559814453,225927,98021,56.61,-48.73749923706055,-1.1505321264266968,-34.33260968126239,2.0000991821289062,29.676207542419434,7.230225076055316,39.34888458251953,298.848388671875,-200.52015686035156,198.81802368164062,-45.535884857177734,0.10469532012939453,2.0,5.0,0,0,539,37,0,0,0,0,225388,97984
scene_2,frame_033,33,/content/hackathon/processed/scene_2/frame_033.npz,/content/hackathon/cleaned/scene_2/frame_033.npz,-28497.087890625,-76501.484375,14384.2421875,-84.32393646240234,263301,126231,52.06,-56.04412841796875,59.371238708496094,-15.137345999963241,2.000001907348633,121.40723037719727,6.117705918812387,-29.654598236083984,290.7196350097656,-164.5047149658203,204.8928680419922,-53.987064361572266,96.39021301269531,2.0,5.0,449,409,6,4,0,0,2063,1893,260783,123925
scene_2,frame_034,34,/content/hackathon/processed/scene_2/frame_034.npz,/content/hackathon/cleaned/scene_2/frame_034.npz,-27988.76953125,-32421.994140625,10000.0,86.5440902709961,222072,104609,52.89,-48.84806823730469,-9.813271522521973,-31.52721017836803,2.0000267028808594,25.278825759887695,6.594060876348531,35.235443115234375,298.1322021484375,-203.0093994140625,186.97947692871094,-45.60421371459961,-10.353981971740723,2.0,5.0,0,0,451,51,0,0,0,0,221621,104558
scene_2,frame_035,35,/content/hackathon/processed/scene_2/frame_035.npz,/content/hackathon/cleaned/scene_2/frame_035.npz,-27478.921875,-4028.0048828125,10000.0,-69.25729370117188,243366,91397,62.44,-55.69694519042969,8.141761779785156,-37.97849113042266,2.0000534057617188,28.09825038909912,7.347945793697818,26.61284065246582,299.93841552734375,-226.25057983398438,202.2218780517578,-45.6484260559082,6.495163917541504,2.0,5.0,0,0,124,96,13,7,0,0,243229,91294
scene_2,frame_036,36,/content/hackathon/processed/scene_2/frame_036.npz,/content/hackathon/cleaned/scene_2/frame_036.npz,-25024.916015625,-99185.171875,13687.5712890625,111.92436218261719,264785,108819,58.9,-67.02178955078125,67.0838394165039,-22.091879709793613,2.0000686645507812,55.118818283081055,7.149472276648308,20.787363052368164,299.76824951171875,-204.0432891845703,186.4792022705078,-60.616756439208984,73.37692260742188,2.0,5.0,2081,2076,83,82,0,0,0,0,262621,106661
scene_2,frame_037,37,/content/hackathon/processed/scene_2/frame_037.npz,/content/hackathon/cleaned/scene_2/frame_037.npz,-21969.720703125,-16907.986328125,10000.0,-62.64152526855469,315025,124891,60.36,-35.857643127441406,49.863346099853516,-19.86209422225359,2.0001277923583984,22.08453941345215,7.5231702737743165,36.24258804321289,296.2126159667969,-191.65106201171875,196.4722900390625,-33.56632614135742,57.24448013305664,2.0,5.0,152,146,148,146,0,0,0,0,314725,124599
scene_2,frame_038,38,/content/hackathon/processed/scene_2/frame_038.npz,/content/hackathon/cleaned/scene_2/frame_038.npz,-16084.818359375,-109673.4921875,14037.4326171875,134.59686279296875,258905,144540,44.17,-60.69507598876953,54.881874084472656,-23.7523693045073,2.00006103515625,88.14300537109375,8.667298810307411,24.71756935119629,296.4505310058594,-188.36672973632812,247.4800262451172,-58.34584426879883,65.27699279785156,2.0,5.0,124,112,0,0,0,0,7412,6984,251369,137444
scene_2,frame_039,39,/content/hackathon/processed/scene_2/frame_039.npz,/content/hackathon/cleaned/scene_2/frame_039.npz,-15737.578125,-88757.8359375,15890.8564453125,-134.59144592285156,213968,102209,52.23,-80.44001007080078,50.00630187988281,-31.578879645446523,2.0000381469726562,102.64690017700195,8.05894983699214,11.641826629638672,297.12188720703125,-87.21392059326172,203.0422821044922,-77.24794006347656,69.1390151977539,2.0,5.0,3389,2453,0,0,0,0,6130,5632,204449,94124
scene_2,frame_040,40,/content/hackathon/processed/scene_2/frame_040.npz,/content/hackathon/cleaned/scene_2/frame_040.npz,-14717.4248046875,-76744.5234375,18706.9140625,-116.92890167236328,155265,74124,52.26,-104.64277648925781,15.384690284729004,-36.7126765117591,2.000032424926758,126.19116592407227,7.277254571477253,34.1664924621582,287.448974609375,-125.16480255126953,172.8641815185547,-98.86309051513672,57.73979568481445,2.0,5.0,685,683,217,103,0,0,1581,1443,152782,71895
scene_2,frame_041,41,/content/hackathon/processed/scene_2/frame_041.npz,/content/hackathon/cleaned/scene_2/frame_041.npz,-13049.98046875,19302.162109375,10000.0,-117.1817855834961,220198,71287,67.63,-47.8006706237793,-1.5337668657302856,-39.92181187907314,2.000001907348633,39.449538707733154,7.655304240311187,43.193397521972656,297.3148498535156,-236.85293579101562,205.0651397705078,-45.42719268798828,-1.5686105489730835,2.0,5.0,0,0,375,333,355,335,0,0,219468,70619
scene_2,frame_042,42,/content/hackathon/processed/scene_2/frame_042.npz,/content/hackathon/cleaned/scene_2/frame_042.npz,-12661.4814453125,-15236.7509765625,10000.0,0.35319244861602783,298927,85609,71.36,-34.639835357666016,58.3768424987793,-19.665399969203932,2.000049591064453,41.995667457580566,8.310296421566223,45.01832962036133,293.00311279296875,-199.89022827148438,178.24696350097656,-31.233118057250977,69.68329620361328,2.0,5.0,258,227,773,615,2602,2386,0,0,295294,82381
scene_2,frame_043,43,/content/hackathon/processed/scene_2/frame_043.npz,/content/hackathon/cleaned/scene_2/frame_043.npz,-10548.7568359375,-99777.6875,19025.3046875,-10.999823570251465,252311,41689,83.48,-56.51103591918945,67.03380584716797,-16.561326415508496,2.0000457763671875,98.66689491271973,7.146957319710436,2.5891709327697754,285.39349365234375,-278.9668273925781,139.44175720214844,-49.93595504760742,85.46163177490234,2.0,5.0,1072,1007,1262,1251,0,0,2086,1800,247891,37631
scene_2,frame_044,44,/content/hackathon/processed/scene_2/frame_044.npz,/content/hackathon/cleaned/scene_2/frame_044.npz,-8306.3203125,-149599.046875,13453.3837890625,13.85315990447998,320079,101507,68.29,-36.06483840942383,66.54755401611328,-16.168508358691234,2.0000476837158203,118.09391975402832,7.340339529772345,41.05199432373047,293.637451171875,-188.2184600830078,178.6611328125,-33.695831298828125,129.69187927246094,2.0,5.0,2346,2269,0,0,0,0,1250,1199,316483,98039
scene_2,frame_045,45,/content/hackathon/processed/scene_2/frame_045.npz,/content/hackathon/cleaned/scene_2/frame_045.npz,-6534.345703125,-108620.5859375,18349.828125,155.61424255371094,189496,70199,62.95,-99.89702606201172,31.774843215942383,-47.2088596633653,2.0000038146972656,119.12373733520508,6.215432063413958,40.64814376831055,282.0516052246094,-204.78347778320312,200.52919006347656,-97.56194305419922,62.65133285522461,2.0,5.0,125,110,1,0,0,0,2051,1908,187319,68181
scene_2,frame_046,46,/content/hackathon/processed/scene_2/frame_046.npz,/content/hackathon/cleaned/scene_2/frame_046.npz,-4130.31640625,-89907.09375,18743.755859375,-151.56613159179688,208328,46041,77.9,-91.81178283691406,33.59880828857422,-14.619699479207162,2.000041961669922,64.97718524932861,5.906146786850013,7.819101810455322,259.59368896484375,-57.93556594848633,197.28941345214844,-82.09066772460938,53.36446762084961,2.0,5.0,196,151,902,626,0,0,1018,853,206212,44411
scene_2,frame_047,47,/content/hackathon/processed/scene_2/frame_047.npz,/content/hackathon/cleaned/scene_2/frame_047.npz,-3430.614013671875,-116915.953125,19590.265625,142.44491577148438,183135,57633,68.53,-112.24686431884766,13.934097290039062,-53.02149776222185,2.000030517578125,125.80441665649414,5.678121961423896,49.044769287109375,294.0994567871094,-200.78759765625,183.20681762695312,-109.82512664794922,48.2719841003418,2.0,5.0,0,0,83,71,0,0,1337,1234,181715,56328
scene_2,frame_048,48,/content/hackathon/processed/scene_2/frame_048.npz,/content/hackathon/cleaned/scene_2/frame_048.npz,-1903.797119140625,-95735.2109375,19805.921875,-41.682716369628906,243262,94302,61.23,-45.63163757324219,44.15764236450195,-25.59153731484143,2.0000457763671875,94.76758575439453,11.06768677629948,31.1467227935791,292.3505554199219,-167.0917510986328,112.63882446289062,-42.811378479003906,63.54356384277344,2.0,5.0,1391,1313,34,33,0,0,9135,8269,232702,84687
scene_2,frame_049,49,/content/hackathon/processed/scene_2/frame_049.npz,/content/hackathon/cleaned/scene_2/frame_049.npz,1028.194091796875,-168962.78125,15679.837890625,89.80911254882812,257277,57985,77.46,-59.155704498291016,54.91361999511719,-22.19479190138006,2.00002384185791,91.32311248779297,7.937968742856365,23.735626220703125,298.49200439453125,-200.5774383544922,198.20240783691406,-54.311248779296875,100.182373046875,2.0,5.0,1078,1046,2,1,0,0,986,888,255211,56050
scene_2,frame_050,50,/content/hackathon/processed/scene_2/frame_050.npz,/content/hackathon/cleaned/scene_2/frame_050.npz,1457.58544921875,-124750.484375,17984.720703125,-85.01431274414062,225460,96500,57.2,-81.33056640625,41.638816833496094,-44.62979071965385,2.0000076293945312,33.50052261352539,6.942658380701404,77.72938537597656,292.6775207519531,-195.93421936035156,195.98585510253906,-79.32177734375,29.523042678833008,2.0,5.0,1634,1160,0,0,0,0,3,0,223823,95340
scene_2,frame_051,51,/content/hackathon/processed/scene_2/frame_051.npz,/content/hackathon/cleaned/scene_2/frame_051.npz,2853.526611328125,-16621.095703125,11728.681640625,-6.631074905395508,362826,88670,75.56,-36.90815734863281,79.44538879394531,-4.934708721903304,2.0000228881835938,51.64716720581055,7.311328953446054,23.163923263549805,281.3133850097656,-186.74362182617188,117.58145141601562,-29.013790130615234,83.50322723388672,2.0,5.0,2421,2223,268,212,315,250,0,0,359822,85985
scene_2,frame_052,52,/content/hackathon/processed/scene_2/frame_052.npz,/content/hackathon/cleaned/scene_2/frame_052.npz,3088.15380859375,-135803.703125,15298.8095703125,115.60566711425781,290322,124793,57.02,-67.463623046875,49.02059555053711,-19.679574904955757,2.0000057220458984,29.52316665649414,5.8504921757635335,15.895085334777832,295.1839294433594,-205.97897338867188,124.12907409667969,-60.04868698120117,78.54376220703125,2.0,5.0,21486,17009,0,0,0,0,0,0,268836,107784
scene_2,frame_053,53,/content/hackathon/processed/scene_2/frame_053.npz,/content/hackathon/cleaned/scene_2/frame_053.npz,4099.2060546875,-100292.984375,19147.552734375,-51.2350959777832,263997,118033,55.29,-44.71989822387695,18.968122482299805,-17.716297410429682,2.000009536743164,54.55451583862305,8.667922999490694,0.9299789667129517,297.62872314453125,-203.22171020507812,91.85701751708984,-40.75371551513672,33.102169036865234,2.0,5.0,0,0,88,78,0,0,24303,20268,239606,97687
scene_2,frame_054,54,/content/hackathon/processed/scene_2/frame_054.npz,/content/hackathon/cleaned/scene_2/frame_054.npz,4744.35546875,-118018.234375,20767.392578125,125.32936096191406,172868,46950,72.84,-75.15414428710938,19.77409553527832,-28.717376923895277,2.0000967979431152,115.65772247314453,16.669069295914504,21.893577575683594,296.57354736328125,-113.0250015258789,165.562255859375,-72.79629516601562,79.08035278320312,2.0,5.0,7024,5882,393,223,0,0,13645,12760,151806,28085
scene_2,frame_055,55,/content/hackathon/processed/scene_2/frame_055.npz,/content/hackathon/cleaned/scene_2/frame_055.npz,6310.548828125,-128046.015625,17293.7890625,89.98262023925781,307794,33854,89.0,-10.835502624511719,79.5965347290039,-5.608312108169446,2.0000361800193787,58.94943618774414,4.22488066115313,20.011531829833984,253.65631103515625,-55.554603576660156,117.63723754882812,-8.835021018981934,116.60163116455078,2.0,5.0,467,417,298,26,0,0,1262,1088,305767,32323
scene_2,frame_056,56,/content/hackathon/processed/scene_2/frame_056.npz,/content/hackathon/cleaned/scene_2/frame_056.npz,7030.05126953125,-62914.31640625,17608.638671875,74.81588745117188,274200,69238,74.75,-47.225276947021484,26.459121704101562,-14.295208045690165,2.0000100135803223,70.25347518920898,6.412975945504422,13.668556213378906,295.6174621582031,-111.5301284790039,188.791015625,-38.33018112182617,38.22838592529297,2.0,5.0,0,0,109,15,34,19,11415,10152,262642,59052
scene_2,frame_057,57,/content/hackathon/processed/scene_2/frame_057.npz,/content/hackathon/cleaned/scene_2/frame_057.npz,8389.982421875,-165459.46875,16757.830078125,127.99690246582031,227425,62553,72.5,-69.87490844726562,5.323369026184082,-37.27773142203801,2.0000057220458984,54.831960678100586,6.896501507588792,31.33308219909668,298.0981140136719,-204.31907653808594,199.8895721435547,-65.63011932373047,9.053723335266113,2.0,5.0,791,673,4,0,0,0,0,0,226630,61880
scene_2,frame_058,58,/content/hackathon/processed/scene_2/frame_058.npz,/content/hackathon/cleaned/scene_2/frame_058.npz,8535.41796875,-60949.3984375,17608.173828125,90.41989135742188,309090,78187,74.7,-27.373594284057617,22.648635864257812,-11.497815285333429,2.000002861022949,31.916685104370117,6.695851808636447,13.150060653686523,292.748046875,-68.130859375,186.62081909179688,-24.667049407958984,24.169166564941406,2.0,5.0,0,0,73,16,0,0,27905,21876,281112,56295
scene_2,frame_059,59,/content/hackathon/processed/scene_2/frame_059.npz,/content/hackathon/cleaned/scene_2/frame_059.npz,8731.0029296875,-97169.375,17109.4921875,133.96405029296875,278922,83417,70.09,-36.14643478393555,67.87998962402344,-16.89857981108463,2.000058174133301,108.01199150085449,7.336327218508902,13.712230682373047,299.0818176269531,-110.42111206054688,158.1009063720703,-31.954212188720703,110.705322265625,2.0,5.0,0,0,16,10,0,0,1427,1220,277479,82187
scene_2,frame_060,60,/content/hackathon/processed/scene_2/frame_060.npz,/content/hackathon/cleaned/scene_2/frame_060.npz,9008.0390625,-75718.0390625,16689.8203125,-171.85130310058594,314133,90577,71.17,-25.040925979614258,92.86591339111328,-9.425667358026622,2.0000667572021484,99.50057077407837,6.463599100464988,12.541576385498047,286.29229736328125,-147.56703186035156,159.49078369140625,-22.48341178894043,96.43303680419922,2.0,5.0,0,0,16,0,0,0,2150,1979,311967,88598
scene_2,frame_061,61,/content/hackathon/processed/scene_2/frame_061.npz,/content/hackathon/cleaned/scene_2/frame_061.npz,10871.2919921875,-148970.796875,13983.638671875,-144.00157165527344,298947,64203,78.52,-39.1106071472168,37.32740783691406,-16.02418477750327,2.0000076293945312,42.12882423400879,6.148711388524752,35.517845153808594,297.797119140625,-133.17201232910156,196.792236328125,-35.7977294921875,37.77766036987305,2.0,5.0,1117,983,0,0,0,0,0,0,297830,63220
scene_2,frame_062,62,/content/hackathon/processed/scene_2/frame_062.npz,/content/hackathon/cleaned/scene_2/frame_062.npz,11324.044921875,66.12079620361328,10000.0,21.129314422607422,334984,83752,75.0,-38.63325500488281,66.9068603515625,-8.148953001692,2.000002861022949,52.37980651855469,10.028730720024985,-18.151504516601562,289.5788879394531,-205.3082275390625,194.4958953857422,-36.139949798583984,76.58634948730469,2.0,5.0,395,342,1248,1213,10242,9959,0,0,323099,72238
